가게 이름,업종구분,주소,URL
너디블루,"카페,디저트","서울 동대문구 전농로36길 9 1층, 2층 너디블루",https://pcmap.place.naver.com/restaurant/81033019/review/visitor#
언니네함바그,양식,서울 동대문구 회기로25길 59 1층 언니네함바그,https://pcmap.place.naver.com/restaurant/1131653029/review/visitor#
알리고,이탈리아음식,서울 동대문구 천호대로27길 8-2 1층,https://pcmap.place.naver.com/restaurant/1460837335/review/visitor#
청량회관,요리주점,"서울 동대문구 서울시립대로 164 지하 1층 (LS타워, 도석프라자)",https://pcmap.place.naver.com/restaurant/1050979600/review/visitor#
요집가먹으러,한식,서울 동대문구 왕산로 183,https://pcmap.place.naver.com/restaurant/1929769448/review/visitor#
굿갓레스토랑 회기직영점,이탈리아음식,서울 동대문구 회기로19길 12 1층,https://pcmap.place.naver.com/restaurant/1096198166/review/visitor#
몽월 장안본점,요리주점,서울 동대문구 천호대로83길 3 10층,https://pcmap.place.naver.com/restaurant/1481143369/review/visitor#
갯벌의조개 경희대점,조개요리,서울 동대문구 경희대로1길 18 1층,https://pcmap.place.naver.com/restaurant/1503903162/review/visitor#
삼삼뼈국 회기점,한식,서울 동대문구 망우로21길 52 C동 1층,https://pcmap.place.naver.com/restaurant/1520151281/review/visitor#
엉뚱식당,소고기구이,서울 동대문구 장한로 42 1층,https://pcmap.place.naver.com/restaurant/20919515/review/visitor#
강금옥쭈꾸미,주꾸미요리,서울 동대문구 이문로 40,https://pcmap.place.naver.com/restaurant/1860878060/review/visitor#
바다수산,생선회,서울 동대문구 왕산로35길 24,https://pcmap.place.naver.com/restaurant/1062006408/review/visitor#
로운 샤브샤브 청량리점,샤브샤브,서울 동대문구 왕산로 214 롯데백화점 청량리점 지하 2층,https://pcmap.place.naver.com/restaurant/1658816620/review/visitor#
금면옥 원기회복 칼국수 장안본점,"칼국수,만두",서울 동대문구 장한로 37 1층 101호,https://pcmap.place.naver.com/restaurant/1094025674/review/visitor#
메모아르,베이커리,서울 동대문구 회기로 156 2층,https://pcmap.place.naver.com/restaurant/1797926282/review/visitor#
분홍꽃돼지,돼지고기구이,서울 동대문구 제기로2길 14 . 1층,https://pcmap.place.naver.com/restaurant/1955972600/review/visitor#
남원통닭,"치킨,닭강정",서울 동대문구 홍릉로1길 39,https://pcmap.place.naver.com/restaurant/37547083/review/visitor#
이문동그집 본점,한식,서울 동대문구 이문로 195 (주차는 석관동공영주차장 이용)9/2일 open,https://pcmap.place.naver.com/restaurant/1825863284/review/visitor#
시키카츠 고대점,돈가스,서울 동대문구 약령시로 25 2상가 1층,https://pcmap.place.naver.com/restaurant/1509658928/review/visitor#
일번지정육식당 장한평점,정육식당,서울 동대문구 장한로 18 1층 일번지정육식당 장한평점,https://pcmap.place.naver.com/restaurant/1735251923/review/visitor#
일월수제만두떡갈비 장안점,만두,서울 동대문구 답십리로 303 1층 일월수제만두떡갈비,https://pcmap.place.naver.com/restaurant/1081659104/review/visitor#
장안정,돈가스,서울 동대문구 답십리로 291-3 장안정,https://pcmap.place.naver.com/restaurant/13538229/review/visitor#
형제집,한식,서울 동대문구 제기로6길 14-2,https://pcmap.place.naver.com/restaurant/20931128/review/visitor#
이문동커피집 크럼블로스터스,"카페,디저트",서울 동대문구 이문로25길 39 1층,https://pcmap.place.naver.com/restaurant/1141283550/review/visitor#
도남수산,생선회,서울 동대문구 안암로 6,https://pcmap.place.naver.com/restaurant/36740594/review/visitor#
황해도순대,"순대,순댓국",서울 동대문구 경동시장로2길 49-3 황해도순대,https://pcmap.place.naver.com/restaurant/1569366424/review/visitor#
홍곱창 회기 본점,"곱창,막창,양",서울 동대문구 회기로25길 60 1층 홍곱창,https://pcmap.place.naver.com/restaurant/12851206/review/visitor#
독,돼지고기구이,서울 동대문구 왕산로 278-1,https://pcmap.place.naver.com/restaurant/20601515/review/visitor#
장군뽈따구,한식,서울 동대문구 망우로16길 5 장군뽈따구,https://pcmap.place.naver.com/restaurant/1519069792/review/visitor#
여기가좋겠네,닭요리,서울 동대문구 회기로21길 25 1층,https://pcmap.place.naver.com/restaurant/19877681/review/visitor#
크로네베이커리,베이커리,서울 동대문구 경희대로 17,https://pcmap.place.naver.com/restaurant/11725397/review/visitor#
백수씨 심야식당 회기본점,요리주점,"서울 동대문구 경희대로1길 8-15 1, 2층",https://pcmap.place.naver.com/restaurant/38328452/review/visitor#
고흥아줌매,한식,서울 동대문구 왕산로35길 7,https://pcmap.place.naver.com/restaurant/1072247540/review/visitor#
이모네왕파전,한식,서울 동대문구 회기로28길 12-3,https://pcmap.place.naver.com/restaurant/20601524/review/visitor#
성천 막국수,막국수,서울 동대문구 답십리로48나길 2,https://pcmap.place.naver.com/restaurant/20601121/review/visitor#
멍군집,"육류,고기요리",서울 동대문구 회기로 148-4,https://pcmap.place.naver.com/restaurant/1546873647/review/visitor#
밀알집,한식,서울 동대문구 한천로 190,https://pcmap.place.naver.com/restaurant/1686196043/review/visitor#
행운돈까스 장안동본점,양식,서울 동대문구 장한로 173 행운돈까스,https://pcmap.place.naver.com/restaurant/18070891/review/visitor#
고소운,"카페,디저트",서울 동대문구 휘경로2길 4 지하 1층,https://pcmap.place.naver.com/restaurant/1000955576/review/visitor#
스타벅스 경동1960점,카페,서울 동대문구 고산자로36길 3 (제기동),https://pcmap.place.naver.com/restaurant/1074329215/review/visitor#
일품대패 장안동점,"육류,고기요리",서울 동대문구 답십리로72길 22 1층,https://pcmap.place.naver.com/restaurant/1534946045/review/visitor#
한근숯불닭갈비 장한평점,닭갈비,서울 동대문구 천호대로85길 7 1층,https://pcmap.place.naver.com/restaurant/1213840939/review/visitor#
한시십일분,"카페,디저트",서울 동대문구 망우로 66 지하1층,https://pcmap.place.naver.com/restaurant/1431249739/review/visitor#
권영수대가전골,한식,서울 동대문구 고산자로36길 3 본관1층 10057호,https://pcmap.place.naver.com/restaurant/1746867861/review/visitor#
분짜킴,베트남음식,서울 동대문구 황물로15다길 4 1층,https://pcmap.place.naver.com/restaurant/1255812413/review/visitor#
재벌국수 신설동점,국수,서울 동대문구 하정로3길 7-3 1층,https://pcmap.place.naver.com/restaurant/1959421088/review/visitor#
홍능족발,"족발,보쌈",서울 동대문구 홍릉로 20,https://pcmap.place.naver.com/restaurant/18084512/review/visitor#
옥된장 신설동역점,한식,서울 동대문구 천호대로 11-3 1층,https://pcmap.place.naver.com/restaurant/1183032606/review/visitor#
8번가,카페,서울 동대문구 경희대로3길 8 1층8번가카페,https://pcmap.place.naver.com/restaurant/1928437084/review/visitor#
아임파이 외대본점,"카페,디저트",서울 동대문구 휘경로2길 39 1층,https://pcmap.place.naver.com/restaurant/35701526/review/visitor#
래디컬브루잉클럽,"카페,디저트",서울 동대문구 안암로20길 7-12 1층,https://pcmap.place.naver.com/restaurant/1871678930/review/visitor#
미띠에르,"카페,디저트",서울 동대문구 사가정로2길 139 1층,https://pcmap.place.naver.com/restaurant/1488214484/review/visitor#
도읍지,한식,서울 동대문구 회기로21길 38-1,https://pcmap.place.naver.com/restaurant/18091308/review/visitor#
애슐리퀸즈 롯데백화점 청량리점,패밀리레스토랑,서울 동대문구 왕산로 214 롯데백화점 지하2층,https://pcmap.place.naver.com/restaurant/37374003/review/visitor#
신가네 왕코 등갈비,돼지고기구이,서울 동대문구 한천로 202,https://pcmap.place.naver.com/restaurant/20601227/review/visitor#
딜리디저트,"카페,디저트",서울 동대문구 서울시립대로 88 1층,https://pcmap.place.naver.com/restaurant/35787579/review/visitor#
광주식당,"찌개,전골",서울 동대문구 경동시장로2길 51,https://pcmap.place.naver.com/restaurant/11888236/review/visitor#
오동통닭,"치킨,닭강정",서울 동대문구 홍릉로1길 37,https://pcmap.place.naver.com/restaurant/271165554/review/visitor#
콘반,일식당,서울 동대문구 한천로26길 48-12 듀펠센터 1층,https://pcmap.place.naver.com/restaurant/1024555085/review/visitor#
마루샤브 용두직영점,샤브샤브,서울 동대문구 왕산로 61 1층,https://pcmap.place.naver.com/restaurant/30816636/review/visitor#
해물알탕전문,"매운탕,해물탕",서울 동대문구 장한로2길 7,https://pcmap.place.naver.com/restaurant/38520647/review/visitor#
샤로스톤,"스테이크,립",서울 동대문구 휘경로2가길 5 1층 샤로스톤 외대점,https://pcmap.place.naver.com/restaurant/846413555/review/visitor#
늘봄해물찜&손칼국수 답십리본점,"아귀찜,해물찜",서울 동대문구 전농로 39 1층,https://pcmap.place.naver.com/restaurant/35425169/review/visitor#
미스사이공 장안점,베트남음식,서울 동대문구 천호대로85길 26-4 우성4차 상가101호,https://pcmap.place.naver.com/restaurant/1301168007/review/visitor#
장안복집,복어요리,서울 동대문구 답십리로 275 1층,https://pcmap.place.naver.com/restaurant/1552369595/review/visitor#
시키카츠 회기 본점,돈가스,서울 동대문구 회기로 110 1층 시키카츠,https://pcmap.place.naver.com/restaurant/1531767806/review/visitor#
다이닝원 청량리점,"일식,초밥뷔페",서울 동대문구 고산자로32길 78 한양수자인그라시엘 2층,https://pcmap.place.naver.com/restaurant/1119334890/review/visitor#
79번지국수집,국수,서울 동대문구 회기로13길 25 1층,https://pcmap.place.naver.com/restaurant/32005753/review/visitor#
갈비명가이상 답십리점,소고기구이,서울 동대문구 천호대로 327,https://pcmap.place.naver.com/restaurant/36668856/review/visitor#
전현필식당,"스파게티,파스타전문",서울 동대문구 서울시립대로 82 우측 2호,https://pcmap.place.naver.com/restaurant/1356708948/review/visitor#
곽만근갈비탕이야기 답십리점,갈비탕,서울 동대문구 천호대로 289 한일노벨리아,https://pcmap.place.naver.com/restaurant/1654267397/review/visitor#
장군집,돼지고기구이,서울 동대문구 회기로25길 23-5,https://pcmap.place.naver.com/restaurant/36740080/review/visitor#
싸왓디타이,태국음식,"서울 동대문구 경희대로 3 2층, 3층",https://pcmap.place.naver.com/restaurant/1026664223/review/visitor#
카페양귀비,"카페,디저트",서울 동대문구 이문로9길 8 1층,https://pcmap.place.naver.com/restaurant/1237399814/review/visitor#
라구퀸,이탈리아음식,서울 동대문구 회기로18길 16 라구퀸,https://pcmap.place.naver.com/restaurant/1055071929/review/visitor#
도미노피자 장안점,피자,서울 동대문구 한천로 95,https://pcmap.place.naver.com/restaurant/11781867/review/visitor#
브레드칸 청량리점,베이커리,서울 동대문구 왕산로 268-1,https://pcmap.place.naver.com/restaurant/37081929/review/visitor#
커피나인,카페,서울 동대문구 전농로3길 12 1층,https://pcmap.place.naver.com/restaurant/31694919/review/visitor#
여수돌산굴집,굴요리,서울 동대문구 장한로5길 19 1층,https://pcmap.place.naver.com/restaurant/35964875/review/visitor#
크치치킨 회기점,"치킨,닭강정",서울 동대문구 회기로 125 1층 크치치킨 회기점,https://pcmap.place.naver.com/restaurant/754792240/review/visitor#
홍릉각,중식당,서울 동대문구 약령시로 90,https://pcmap.place.naver.com/restaurant/18043515/review/visitor#
엘에이도그&부리또 장한평점,양식,서울 동대문구 천호대로77길 91 1층 101호,https://pcmap.place.naver.com/restaurant/1032856199/review/visitor#
루헤아지트,"카페,디저트",서울 동대문구 경희대로4길 18 2층,https://pcmap.place.naver.com/restaurant/1212962343/review/visitor#
송학수산,생선회,서울 동대문구 장한로26길 67,https://pcmap.place.naver.com/restaurant/38331651/review/visitor#
감초식당,돼지고기구이,서울 동대문구 약령서길 28,https://pcmap.place.naver.com/restaurant/37076801/review/visitor#
장원닭한마리,닭요리,서울 동대문구 전농로 36 107호,https://pcmap.place.naver.com/restaurant/19585271/review/visitor#
소통 요리주점&화로구이,이자카야,서울 동대문구 한천로2길 89 태영빌딩 2층,https://pcmap.place.naver.com/restaurant/1272995486/review/visitor#
브릴란테,이탈리아음식,서울 동대문구 휘경로 6-8 2층,https://pcmap.place.naver.com/restaurant/37746913/review/visitor#
후루사토,이자카야,서울 동대문구 망우로18마길 16-1,https://pcmap.place.naver.com/restaurant/1005819918/review/visitor#
빅문,"맥주,호프",서울 동대문구 회기로26길 6 지하층,https://pcmap.place.naver.com/restaurant/1952948885/review/visitor#
기태만두,종합분식,서울 동대문구 경동시장로10길 44,https://pcmap.place.naver.com/restaurant/505286539/review/visitor#
더 테이블,이탈리아음식,서울 동대문구 회기로 14 어진재,https://pcmap.place.naver.com/restaurant/38278095/review/visitor#
원조 골뱅이 전문점,포장마차,서울 동대문구 왕산로37길 9 원조골뱅이전문점,https://pcmap.place.naver.com/restaurant/19885746/review/visitor#
삼정 한우곱창,"곱창,막창,양",서울 동작구 노량진로6길 6-3 1층 및 지하,https://pcmap.place.naver.com/restaurant/1930192914/review/visitor#
멘쇼우라멘 이수,일본식라면,서울 동작구 동작대로27가길 42 1층,https://pcmap.place.naver.com/restaurant/1395304759/review/visitor#
형제상회,생선회,서울 동작구 노들로 674 1층 북3문 168~172호,https://pcmap.place.naver.com/restaurant/32812007/review/visitor#
전라상회,생선회,"서울 동작구 노들로 674 노량진수산시장 1층 159호, 160호, 161호",https://pcmap.place.naver.com/restaurant/21290261/review/visitor#
